,id,round_number,owner,name,timestamp,body,balance,tick_number,n_transactions,participant_code,session_code,treatment,player.intermediary_payoff
115,1935,1,Player object (777),GAME_ENDS,2023-03-08 01:38:44.934198+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 58}",50.0,10.0,,wrahuh7u,vmu7c279,FULL STUDY,180.0
116,1999,1,Player object (780),GAME_STARTS,2023-03-08 02:36:54.595701+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,9xz1zuoz,vmu7c279,FULL STUDY,185.0
117,2000,1,Player object (780),sell,2023-03-08 02:37:20.165677+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 25, ""market"": ""A""}",185.0,4.0,1.0,9xz1zuoz,vmu7c279,FULL STUDY,185.0
118,2001,1,Player object (780),GAME_ENDS,2023-03-08 02:37:48.742634+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 54}",185.0,10.0,1.0,9xz1zuoz,vmu7c279,FULL STUDY,185.0
119,2047,1,Player object (784),GAME_STARTS,2023-03-08 03:42:45.660950+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,bi2jfx42,vmu7c279,FULL STUDY,190.0
120,2048,1,Player object (784),sell,2023-03-08 03:42:53.653348+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 8, ""market"": ""A""}",160.0,1.0,1.0,bi2jfx42,vmu7c279,FULL STUDY,190.0
121,2049,1,Player object (784),buy,2023-03-08 03:43:13.947934+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 28, ""market"": ""A""}",55.0,5.0,2.0,bi2jfx42,vmu7c279,FULL STUDY,190.0
122,2050,1,Player object (784),sell,2023-03-08 03:43:26.589492+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 40, ""market"": ""A""}",190.0,7.0,3.0,bi2jfx42,vmu7c279,FULL STUDY,190.0
123,2108,1,Player object (786),GAME_STARTS,2023-03-08 04:05:56.334824+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,l1c1hcmk,vmu7c279,FULL STUDY,180.0
124,2109,1,Player object (785),GAME_STARTS,2023-03-08 04:05:59.497811+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,j127swcg,vmu7c279,FULL STUDY,180.0
125,2110,1,Player object (787),GAME_STARTS,2023-03-08 04:06:01.327272+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,izacs7fd,vmu7c279,FULL STUDY,180.0
126,2113,1,Player object (786),sell,2023-03-08 04:06:27.493622+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 31, ""market"": ""A""}",180.0,5.0,1.0,l1c1hcmk,vmu7c279,FULL STUDY,180.0
127,2114,1,Player object (786),buy,2023-03-08 04:06:36.490114+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 40, ""market"": ""A""}",40.0,7.0,2.0,l1c1hcmk,vmu7c279,FULL STUDY,180.0
128,2127,1,Player object (788),GAME_STARTS,2023-03-08 04:10:12.973889+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,dhiqzueo,vmu7c279,FULL STUDY,190.0
129,2132,1,Player object (788),sell,2023-03-08 04:11:00.147385+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 47, ""market"": ""A""}",190.0,8.0,1.0,dhiqzueo,vmu7c279,FULL STUDY,190.0
130,2133,1,Player object (788),GAME_ENDS,2023-03-08 04:11:07.537398+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 54}",190.0,10.0,1.0,dhiqzueo,vmu7c279,FULL STUDY,190.0
131,2154,1,Player object (776),GAME_STARTS,2023-03-08 04:13:44.799620+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,k744ov5s,vmu7c279,FULL STUDY,155.0
132,2160,1,Player object (776),sell,2023-03-08 04:14:14.865346+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 30, ""market"": ""A""}",155.0,5.0,1.0,k744ov5s,vmu7c279,FULL STUDY,155.0
133,2163,1,Player object (776),buy,2023-03-08 04:14:37.875578+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 53, ""market"": ""A""}",25.0,9.0,2.0,k744ov5s,vmu7c279,FULL STUDY,155.0
134,2359,1,Player object (789),GAME_STARTS,2023-03-08 04:52:25.417550+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 3}",50.0,,,yq3wii2n,vmu7c279,FULL STUDY,200.0
135,2360,1,Player object (789),sell,2023-03-08 04:52:41.664172+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 19, ""market"": ""A""}",170.0,3.0,1.0,yq3wii2n,vmu7c279,FULL STUDY,200.0
136,2361,1,Player object (789),buy,2023-03-08 04:52:51.138948+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 29, ""market"": ""A""}",65.0,5.0,2.0,yq3wii2n,vmu7c279,FULL STUDY,200.0
137,2362,1,Player object (789),sell,2023-03-08 04:53:01.991330+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 39, ""market"": ""A""}",200.0,7.0,3.0,yq3wii2n,vmu7c279,FULL STUDY,200.0
138,2393,1,Player object (790),GAME_STARTS,2023-03-08 05:06:48.369467+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,gnzz7gc4,vmu7c279,FULL STUDY,185.0
139,2394,1,Player object (790),sell,2023-03-08 05:06:55.872213+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 7, ""market"": ""A""}",160.0,1.0,1.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0
140,2395,1,Player object (790),buy,2023-03-08 05:07:17.367588+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 29, ""market"": ""A""}",55.0,5.0,2.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0
141,2398,1,Player object (790),sell,2023-03-08 05:07:38.425476+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 50, ""market"": ""A""}",185.0,9.0,3.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0
142,2400,1,Player object (790),GAME_ENDS,2023-03-08 05:07:42.928499+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 54}",185.0,10.0,3.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0
143,2518,1,Player object (793),GAME_STARTS,2023-03-08 06:59:37.708188+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,7qzgrb99,vmu7c279,FULL STUDY,165.0
144,2519,1,Player object (793),sell,2023-03-08 07:00:00.134175+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 22, ""market"": ""A""}",165.0,4.0,1.0,7qzgrb99,vmu7c279,FULL STUDY,165.0
145,2520,1,Player object (793),GAME_ENDS,2023-03-08 07:00:32.220273+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 54}",165.0,10.0,1.0,7qzgrb99,vmu7c279,FULL STUDY,165.0
146,2585,1,Player object (792),GAME_STARTS,2023-03-08 08:12:32.743836+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,5ymfsw49,vmu7c279,FULL STUDY,180.0
147,2586,1,Player object (792),sell,2023-03-08 08:13:01.325240+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 28, ""market"": ""A""}",180.0,5.0,1.0,5ymfsw49,vmu7c279,FULL STUDY,180.0
148,2587,1,Player object (792),buy,2023-03-08 08:13:11.626611+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 38, ""market"": ""A""}",40.0,7.0,2.0,5ymfsw49,vmu7c279,FULL STUDY,180.0
149,2588,1,Player object (792),sell,2023-03-08 08:13:22.741272+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 50, ""market"": ""A""}",180.0,9.0,3.0,5ymfsw49,vmu7c279,FULL STUDY,180.0
150,2713,1,Player object (795),GAME_STARTS,2023-03-08 17:07:51.706930+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,fcp9s0do,vmu7c279,FULL STUDY,205.0
151,2714,1,Player object (795),sell,2023-03-08 17:08:08.929550+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 17, ""market"": ""A""}",170.0,3.0,1.0,fcp9s0do,vmu7c279,FULL STUDY,205.0
152,2715,1,Player object (795),buy,2023-03-08 17:08:23.467813+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 32, ""market"": ""A""}",65.0,5.0,2.0,fcp9s0do,vmu7c279,FULL STUDY,205.0
153,2716,1,Player object (795),sell,2023-03-08 17:08:36.123216+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 44, ""market"": ""A""}",205.0,8.0,3.0,fcp9s0do,vmu7c279,FULL STUDY,205.0
154,2786,1,Player object (798),GAME_STARTS,2023-03-08 23:21:03.728440+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,iwam94ip,vmu7c279,FULL STUDY,160.0
155,2787,1,Player object (798),sell,2023-03-08 23:21:13.564234+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 10, ""market"": ""A""}",155.0,1.0,1.0,iwam94ip,vmu7c279,FULL STUDY,160.0
156,2788,1,Player object (798),buy,2023-03-08 23:21:17.106088+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 13, ""market"": ""A""}",35.0,2.0,2.0,iwam94ip,vmu7c279,FULL STUDY,160.0
157,2789,1,Player object (798),sell,2023-03-08 23:21:22.369416+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 18, ""market"": ""A""}",160.0,3.0,3.0,iwam94ip,vmu7c279,FULL STUDY,160.0
158,2790,1,Player object (798),buy,2023-03-08 23:21:29.405945+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 25, ""market"": ""A""}",25.0,4.0,4.0,iwam94ip,vmu7c279,FULL STUDY,160.0
159,2791,1,Player object (798),sell,2023-03-08 23:21:41.210712+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 37, ""market"": ""A""}",150.0,6.0,5.0,iwam94ip,vmu7c279,FULL STUDY,160.0
160,2792,1,Player object (798),buy,2023-03-08 23:21:45.112911+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 41, ""market"": ""A""}",10.0,7.0,6.0,iwam94ip,vmu7c279,FULL STUDY,160.0
161,2793,1,Player object (798),sell,2023-03-08 23:21:51.228803+00:00,"{""priceA"": 150, ""sharesA"": 0, ""secs_since_round_starts"": 47, ""market"": ""A""}",160.0,8.0,7.0,iwam94ip,vmu7c279,FULL STUDY,160.0
162,2794,1,Player object (798),buy,2023-03-08 23:21:55.902487+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 52, ""market"": ""A""}",20.0,9.0,8.0,iwam94ip,vmu7c279,FULL STUDY,160.0
163,2795,1,Player object (798),GAME_ENDS,2023-03-08 23:21:58.293942+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 54}",20.0,10.0,8.0,iwam94ip,vmu7c279,FULL STUDY,160.0
164,2851,1,Player object (799),GAME_STARTS,2023-03-08 23:39:26.902230+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,41x3lsag,vmu7c279,FULL STUDY,175.0
165,2853,1,Player object (799),sell,2023-03-08 23:39:34.163899+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 7, ""market"": ""A""}",160.0,1.0,1.0,41x3lsag,vmu7c279,FULL STUDY,175.0
166,2854,1,Player object (799),buy,2023-03-08 23:39:36.770716+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 9, ""market"": ""A""}",50.0,1.0,1.0,41x3lsag,vmu7c279,FULL STUDY,175.0
167,2855,1,Player object (799),sell,2023-03-08 23:39:38.904892+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 12, ""market"": ""A""}",165.0,2.0,2.0,41x3lsag,vmu7c279,FULL STUDY,175.0
168,2856,1,Player object (799),buy,2023-03-08 23:39:40.195553+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 13, ""market"": ""A""}",50.0,2.0,2.0,41x3lsag,vmu7c279,FULL STUDY,175.0
169,2858,1,Player object (799),sell,2023-03-08 23:39:42.110819+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 15, ""market"": ""A""}",165.0,2.0,2.0,41x3lsag,vmu7c279,FULL STUDY,175.0
170,2859,1,Player object (799),buy,2023-03-08 23:39:43.701668+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 16, ""market"": ""A""}",45.0,3.0,3.0,41x3lsag,vmu7c279,FULL STUDY,175.0
171,2862,1,Player object (799),sell,2023-03-08 23:39:53.480273+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 26, ""market"": ""A""}",160.0,4.0,4.0,41x3lsag,vmu7c279,FULL STUDY,175.0
172,2863,1,Player object (799),buy,2023-03-08 23:39:55.901859+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 29, ""market"": ""A""}",55.0,5.0,5.0,41x3lsag,vmu7c279,FULL STUDY,175.0
173,2865,1,Player object (799),sell,2023-03-08 23:40:01.392397+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 34, ""market"": ""A""}",175.0,6.0,6.0,41x3lsag,vmu7c279,FULL STUDY,175.0
174,2866,1,Player object (799),buy,2023-03-08 23:40:18.000826+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 51, ""market"": ""A""}",45.0,9.0,7.0,41x3lsag,vmu7c279,FULL STUDY,175.0
175,2868,1,Player object (799),GAME_ENDS,2023-03-08 23:40:21.670461+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 54}",45.0,10.0,7.0,41x3lsag,vmu7c279,FULL STUDY,175.0
176,2962,1,Player object (800),GAME_STARTS,2023-03-08 23:58:55.172959+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,cj9n1uj4,vmu7c279,FULL STUDY,165.0
177,2964,1,Player object (800),sell,2023-03-08 23:59:07.255803+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 12, ""market"": ""A""}",165.0,2.0,1.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
178,2965,1,Player object (800),buy,2023-03-08 23:59:09.277840+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 14, ""market"": ""A""}",50.0,2.0,1.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
179,2966,1,Player object (800),sell,2023-03-08 23:59:12.180608+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 17, ""market"": ""A""}",170.0,3.0,2.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
180,2967,1,Player object (800),buy,2023-03-08 23:59:13.963480+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 18, ""market"": ""A""}",50.0,3.0,2.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
181,2968,1,Player object (800),sell,2023-03-08 23:59:15.628279+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 20, ""market"": ""A""}",170.0,3.0,2.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
182,2970,1,Player object (800),buy,2023-03-08 23:59:16.974061+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 21, ""market"": ""A""}",55.0,4.0,3.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
183,2971,1,Player object (800),sell,2023-03-08 23:59:18.038116+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 22, ""market"": ""A""}",170.0,4.0,3.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
184,2972,1,Player object (800),buy,2023-03-08 23:59:21.672496+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 26, ""market"": ""A""}",55.0,4.0,3.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
185,2973,1,Player object (800),sell,2023-03-08 23:59:24.495548+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 29, ""market"": ""A""}",160.0,5.0,4.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
186,2974,1,Player object (800),buy,2023-03-08 23:59:25.680016+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 30, ""market"": ""A""}",55.0,5.0,4.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
187,2975,1,Player object (800),sell,2023-03-08 23:59:27.755772+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 32, ""market"": ""A""}",160.0,5.0,4.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
188,2976,1,Player object (800),buy,2023-03-08 23:59:29.085562+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 33, ""market"": ""A""}",40.0,6.0,5.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
189,2977,1,Player object (800),sell,2023-03-08 23:59:29.774776+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 34, ""market"": ""A""}",160.0,6.0,5.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
190,2978,1,Player object (800),buy,2023-03-08 23:59:30.526380+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 35, ""market"": ""A""}",40.0,6.0,5.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
191,2980,1,Player object (800),sell,2023-03-08 23:59:35.530732+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 40, ""market"": ""A""}",175.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
192,2981,1,Player object (800),buy,2023-03-08 23:59:36.198513+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 41, ""market"": ""A""}",40.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
193,2982,1,Player object (800),sell,2023-03-08 23:59:36.729056+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 41, ""market"": ""A""}",175.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
194,2983,1,Player object (800),buy,2023-03-08 23:59:37.265972+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 42, ""market"": ""A""}",40.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
195,2984,1,Player object (800),sell,2023-03-08 23:59:37.744488+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 42, ""market"": ""A""}",175.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
196,2985,1,Player object (800),buy,2023-03-08 23:59:38.117635+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 43, ""market"": ""A""}",40.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
197,2986,1,Player object (800),sell,2023-03-08 23:59:38.523338+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 43, ""market"": ""A""}",175.0,7.0,6.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
198,2987,1,Player object (800),buy,2023-03-08 23:59:39.036760+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 43, ""market"": ""A""}",35.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
199,2988,1,Player object (800),sell,2023-03-08 23:59:39.890929+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 44, ""market"": ""A""}",175.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
200,2989,1,Player object (800),buy,2023-03-08 23:59:40.385295+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 45, ""market"": ""A""}",35.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
201,2990,1,Player object (800),sell,2023-03-08 23:59:40.809058+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 45, ""market"": ""A""}",175.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
202,2991,1,Player object (800),buy,2023-03-08 23:59:41.720806+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 46, ""market"": ""A""}",35.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
203,2992,1,Player object (800),sell,2023-03-08 23:59:42.435559+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 47, ""market"": ""A""}",175.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
204,2993,1,Player object (800),buy,2023-03-08 23:59:42.852728+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 47, ""market"": ""A""}",35.0,8.0,7.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
205,2995,1,Player object (800),sell,2023-03-08 23:59:44.522612+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 49, ""market"": ""A""}",165.0,9.0,8.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
206,2996,1,Player object (800),buy,2023-03-08 23:59:46.190798+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 51, ""market"": ""A""}",35.0,9.0,8.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
207,2997,1,Player object (800),sell,2023-03-08 23:59:47.047196+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 51, ""market"": ""A""}",165.0,9.0,8.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
208,2999,1,Player object (800),GAME_ENDS,2023-03-08 23:59:49.804242+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 54}",165.0,10.0,8.0,cj9n1uj4,vmu7c279,FULL STUDY,165.0
209,3075,1,Player object (801),GAME_STARTS,2023-03-09 00:55:40.951130+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,1f2rfly4,vmu7c279,FULL STUDY,190.0
210,3076,1,Player object (801),sell,2023-03-09 00:55:52.748282+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 11, ""market"": ""A""}",165.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
211,3077,1,Player object (801),buy,2023-03-09 00:55:53.402352+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 12, ""market"": ""A""}",50.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
212,3078,1,Player object (801),sell,2023-03-09 00:55:53.893564+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 13, ""market"": ""A""}",165.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
213,3079,1,Player object (801),buy,2023-03-09 00:55:54.311602+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 13, ""market"": ""A""}",50.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
214,3080,1,Player object (801),sell,2023-03-09 00:55:54.912681+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 14, ""market"": ""A""}",165.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
215,3081,1,Player object (801),buy,2023-03-09 00:55:55.407916+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 14, ""market"": ""A""}",50.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
216,3082,1,Player object (801),sell,2023-03-09 00:55:56.166886+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 15, ""market"": ""A""}",165.0,2.0,1.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
217,3083,1,Player object (801),buy,2023-03-09 00:55:57.292345+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 16, ""market"": ""A""}",45.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
218,3084,1,Player object (801),sell,2023-03-09 00:55:57.831890+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 16, ""market"": ""A""}",165.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
219,3085,1,Player object (801),buy,2023-03-09 00:55:58.313281+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 17, ""market"": ""A""}",45.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
220,3086,1,Player object (801),sell,2023-03-09 00:55:58.780847+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 17, ""market"": ""A""}",165.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
221,3087,1,Player object (801),buy,2023-03-09 00:55:59.202851+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 18, ""market"": ""A""}",45.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
222,3088,1,Player object (801),sell,2023-03-09 00:55:59.582814+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 18, ""market"": ""A""}",165.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
223,3089,1,Player object (801),buy,2023-03-09 00:55:59.934522+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 19, ""market"": ""A""}",45.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
224,3090,1,Player object (801),sell,2023-03-09 00:56:00.367792+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 19, ""market"": ""A""}",165.0,3.0,2.0,1f2rfly4,vmu7c279,FULL STUDY,190.0
